Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
1532,9,0,6,E-Commerce,Kolkata,1354912,2163000,Yes,High,5000000
1533,2,14,5,HealthTech,Chennai,1536806,427772,No,Low,500000
1534,16,9,3,EdTech,Bangalore,1325862,985741,No,Low,500000
1535,14,0,5,HealthTech,Pune,1461372,131939,No,Low,500000
1536,20,4,5,FinTech,Mumbai,1787901,1425583,No,Low,500000
1537,5,7,6,AI,Hyderabad,747789,654420,No,Low,500000
1538,4,0,9,FinTech,Bangalore,1834330,1043475,No,Low,500000
1539,20,8,5,E-Commerce,Hyderabad,1588966,1123391,No,Low,500000
1540,16,12,2,HealthTech,Delhi,1276386,489612,No,Low,500000
1541,8,7,8,HealthTech,Chennai,1451677,564980,No,Low,500000
1542,15,11,4,EdTech,Delhi,131850,1952585,Yes,High,5000000
1543,19,13,2,HealthTech,Bangalore,1105301,2370139,Yes,High,5000000
1544,11,3,7,AI,Hyderabad,1818869,903331,No,Low,500000
1545,14,14,8,E-Commerce,Delhi,1080264,1010631,No,Low,500000
1546,6,0,6,FinTech,Chennai,326559,1339385,Yes,High,5000000
1547,14,1,9,AgriTech,Mumbai,890060,1181242,Yes,High,5000000
1548,11,11,1,E-Commerce,Hyderabad,1647940,886585,No,Low,500000
1549,10,10,7,E-Commerce,Kolkata,1941805,2301013,Yes,High,5000000
1550,9,5,5,CleanTech,Chennai,458773,1713262,Yes,High,5000000
1551,13,2,7,EdTech,Pune,1206245,1877614,Yes,High,5000000
1552,4,8,7,EdTech,Hyderabad,1079308,1567329,Yes,High,5000000
1553,6,6,1,HealthTech,Pune,1402783,2453733,Yes,High,5000000
1554,5,13,5,AgriTech,Delhi,596527,1135692,Yes,High,5000000
1555,3,15,9,EdTech,Bangalore,1110299,1413788,Yes,High,5000000
1556,15,1,8,FinTech,Kolkata,609544,1901760,Yes,High,5000000
1557,10,0,8,EdTech,Kolkata,316597,1839746,Yes,High,5000000
1558,20,10,7,CleanTech,Kolkata,97818,1308284,Yes,High,5000000
1559,13,7,10,CleanTech,Hyderabad,1747722,928571,No,Low,500000
1560,20,5,7,FinTech,Mumbai,1536244,2213479,Yes,High,5000000
1561,10,13,7,FinTech,Chennai,150184,764745,Yes,High,5000000
1562,15,0,7,EdTech,Kolkata,1471436,1882751,Yes,High,5000000
1563,13,15,2,CleanTech,Chennai,1961325,2255194,Yes,High,5000000
1564,4,13,2,E-Commerce,Pune,81409,1286917,Yes,High,5000000
1565,9,15,9,HealthTech,Kolkata,439428,914178,Yes,High,5000000
1566,19,3,10,FinTech,Chennai,1518482,2312919,Yes,High,5000000
1567,12,1,4,CleanTech,Pune,1319408,2435055,Yes,High,5000000
1568,17,11,3,AgriTech,Mumbai,1845841,1865226,Yes,High,5000000
1569,6,3,10,FinTech,Mumbai,1920258,393811,No,Low,500000
1570,13,15,7,CleanTech,Mumbai,1327418,2307727,Yes,High,5000000
1571,8,10,3,AI,Delhi,1850760,1386267,No,Low,500000
1572,19,9,1,AI,Mumbai,1031201,83040,No,Low,500000
1573,9,3,5,CleanTech,Hyderabad,141118,189718,Yes,High,5000000
1574,20,13,1,AI,Pune,1984115,986446,No,Low,500000
1575,7,11,3,AI,Kolkata,1975205,1200570,No,Low,500000
1576,2,1,6,CleanTech,Hyderabad,1685080,2142907,Yes,High,5000000
1577,9,10,7,FinTech,Chennai,1441100,287449,No,Low,500000
1578,11,14,1,FinTech,Bangalore,1197285,1415170,Yes,High,5000000
1579,5,9,5,E-Commerce,Chennai,416808,1980753,Yes,High,5000000
1580,18,12,8,AI,Mumbai,1215663,600081,No,Low,500000
1581,6,7,4,CleanTech,Bangalore,505328,1452979,Yes,High,5000000
1582,8,5,2,AgriTech,Delhi,185971,1301702,Yes,High,5000000
1583,17,8,10,AgriTech,Chennai,796185,466873,No,Low,500000
1584,16,7,8,FinTech,Pune,479805,2490869,Yes,High,5000000
1585,3,0,3,CleanTech,Chennai,1691573,1861337,Yes,High,5000000
1586,11,1,2,HealthTech,Kolkata,166925,531185,Yes,High,5000000
1587,11,12,8,HealthTech,Hyderabad,1094588,448243,No,Low,500000
1588,8,14,9,FinTech,Bangalore,314766,808332,Yes,High,5000000
1589,3,13,3,CleanTech,Pune,541055,58859,No,Low,500000
1590,11,11,10,AI,Bangalore,141832,306535,Yes,High,5000000
1591,3,10,9,E-Commerce,Mumbai,898547,482187,No,Low,500000
1592,4,14,2,CleanTech,Kolkata,1980533,683887,No,Low,500000
1593,12,10,1,FinTech,Bangalore,1191432,969322,No,Low,500000
1594,12,2,6,HealthTech,Hyderabad,327268,935927,Yes,High,5000000
1595,13,13,7,E-Commerce,Pune,335705,2078949,Yes,High,5000000
1596,18,4,7,AI,Hyderabad,523810,1310637,Yes,High,5000000
1597,7,3,9,AI,Kolkata,1709395,2362692,Yes,High,5000000
1598,14,8,2,CleanTech,Bangalore,1969476,801130,No,Low,500000
1599,7,3,10,E-Commerce,Delhi,500000,975783,Yes,High,5000000
1600,17,13,4,FinTech,Chennai,648716,740333,Yes,High,5000000
1601,8,8,8,HealthTech,Pune,217711,2376863,Yes,High,5000000
1602,4,0,3,EdTech,Bangalore,405965,2015811,Yes,High,5000000
1603,17,10,3,AI,Bangalore,1934199,889929,No,Low,500000
1604,5,7,4,AgriTech,Bangalore,1208118,172464,No,Low,500000
1605,3,3,1,EdTech,Delhi,1443956,1892478,Yes,High,5000000
1606,5,4,10,HealthTech,Chennai,1708131,743863,No,Low,500000
1607,7,2,6,HealthTech,Mumbai,1485862,454464,No,Low,500000
1608,9,10,5,FinTech,Chennai,65800,1448854,Yes,High,5000000
1609,17,8,4,CleanTech,Delhi,1292899,2205200,Yes,High,5000000
1610,18,0,3,E-Commerce,Delhi,556828,20651,No,Low,500000
1611,12,15,2,AI,Hyderabad,1371640,1624517,Yes,High,5000000
1612,15,5,5,AgriTech,Pune,1693593,1092910,No,Low,500000
1613,19,10,10,HealthTech,Mumbai,286457,93244,No,Low,500000
1614,5,7,5,CleanTech,Kolkata,1808230,1803637,No,Low,500000
1615,11,15,10,FinTech,Mumbai,1199120,1971815,Yes,High,5000000
1616,6,3,5,E-Commerce,Hyderabad,1548719,1379042,No,Low,500000
1617,2,1,3,AI,Delhi,1293828,1103347,No,Low,500000
1618,4,15,1,FinTech,Delhi,137901,1829573,Yes,High,5000000
1619,8,11,5,EdTech,Chennai,1237792,50286,No,Low,500000
1620,13,14,5,FinTech,Pune,1107432,1458284,Yes,High,5000000
1621,15,13,1,CleanTech,Kolkata,789369,1469260,Yes,High,5000000
1622,19,2,10,AgriTech,Pune,635619,1075499,Yes,High,5000000
1623,14,11,8,EdTech,Hyderabad,1599710,1656203,Yes,High,5000000
1624,11,0,1,AgriTech,Pune,1155307,2435382,Yes,High,5000000
1625,17,8,8,E-Commerce,Bangalore,1415085,2449971,Yes,High,5000000
1626,6,5,9,HealthTech,Bangalore,1828787,168209,No,Low,500000
1627,3,12,10,HealthTech,Hyderabad,1601131,223192,No,Low,500000
1628,10,11,8,CleanTech,Chennai,398374,2127694,Yes,High,5000000
1629,18,7,7,FinTech,Hyderabad,918824,1214988,Yes,High,5000000
1630,16,12,7,AgriTech,Chennai,1277598,2212303,Yes,High,5000000
1631,2,14,2,AgriTech,Chennai,919979,1913148,Yes,High,5000000
1632,15,9,8,CleanTech,Pune,579753,249575,No,Low,500000
1633,13,13,7,E-Commerce,Chennai,1589879,1085357,No,Low,500000
1634,13,3,7,CleanTech,Bangalore,1370556,780726,No,Low,500000
1635,8,5,9,AI,Chennai,1347774,137587,No,Low,500000
1636,5,9,1,AgriTech,Hyderabad,1787968,2150765,Yes,High,5000000
1637,16,1,7,E-Commerce,Delhi,1565406,764750,No,Low,500000
1638,19,9,5,AI,Hyderabad,1764292,1839179,Yes,High,5000000
1639,2,4,9,FinTech,Delhi,1379518,916693,No,Low,500000
1640,9,2,10,E-Commerce,Hyderabad,361632,1763730,Yes,High,5000000
1641,17,9,9,AI,Mumbai,813507,453709,No,Low,500000
1642,5,8,4,HealthTech,Delhi,316187,1253949,Yes,High,5000000
1643,2,4,10,HealthTech,Bangalore,1397833,338317,No,Low,500000
1644,9,8,8,CleanTech,Pune,408536,1169029,Yes,High,5000000
1645,11,14,5,CleanTech,Kolkata,236129,2189486,Yes,High,5000000
1646,18,12,5,AgriTech,Delhi,1743419,659582,No,Low,500000
1647,19,3,1,CleanTech,Pune,1820992,1442528,No,Low,500000
1648,3,13,5,FinTech,Hyderabad,666290,1061301,Yes,High,5000000
1649,8,15,3,FinTech,Delhi,1569489,1417981,No,Low,500000
1650,5,1,3,E-Commerce,Kolkata,1592079,1049759,No,Low,500000
1651,10,12,1,HealthTech,Bangalore,1758201,1114639,No,Low,500000
1652,6,4,6,FinTech,Pune,166027,2005799,Yes,High,5000000
1653,8,15,3,AgriTech,Pune,1373285,916118,No,Low,500000
1654,3,10,4,E-Commerce,Bangalore,1072583,645363,No,Low,500000
1655,9,12,8,EdTech,Mumbai,871980,2190643,Yes,High,5000000
1656,5,1,5,HealthTech,Bangalore,1441653,2144890,Yes,High,5000000
1657,6,4,2,AI,Bangalore,1236968,614468,No,Low,500000
1658,5,11,4,E-Commerce,Delhi,659456,211243,No,Low,500000
1659,9,8,10,AgriTech,Kolkata,400826,2099204,Yes,High,5000000
1660,9,10,1,E-Commerce,Hyderabad,166696,2129793,Yes,High,5000000
1661,5,8,4,EdTech,Mumbai,220501,454393,Yes,High,5000000
1662,4,12,4,E-Commerce,Kolkata,376936,1957385,Yes,High,5000000
1663,7,3,6,CleanTech,Bangalore,166423,2019199,Yes,High,5000000
1664,9,7,5,E-Commerce,Delhi,1806850,1523761,No,Low,500000
1665,16,3,3,CleanTech,Pune,1954215,827457,No,Low,500000
1666,9,14,7,AI,Bangalore,315610,2473265,Yes,High,5000000
1667,6,1,1,CleanTech,Chennai,626015,2430089,Yes,High,5000000
1668,6,15,7,AI,Delhi,491786,130788,No,Low,500000
1669,13,14,2,AI,Hyderabad,1487752,1334910,No,Low,500000
1670,16,6,9,CleanTech,Kolkata,251481,468599,Yes,High,5000000
1671,5,11,6,HealthTech,Bangalore,814328,2489071,Yes,High,5000000
1672,9,13,5,HealthTech,Mumbai,1085310,908017,No,Low,500000
1673,7,8,10,FinTech,Kolkata,1701657,369241,No,Low,500000
1674,13,14,5,E-Commerce,Mumbai,1670317,1176965,No,Low,500000
1675,16,0,4,EdTech,Chennai,1257804,285168,No,Low,500000
1676,17,15,8,AI,Bangalore,1159226,540993,No,Low,500000
1677,10,5,1,AgriTech,Chennai,1331892,1997762,Yes,High,5000000
1678,11,1,8,CleanTech,Bangalore,1954937,939406,No,Low,500000
1679,18,10,2,CleanTech,Hyderabad,1320452,1447710,Yes,High,5000000
1680,6,5,1,CleanTech,Hyderabad,1615634,989774,No,Low,500000
1681,9,11,9,EdTech,Kolkata,927936,666826,No,Low,500000
1682,5,2,8,E-Commerce,Delhi,692511,799812,Yes,High,5000000
1683,11,7,7,AI,Hyderabad,228259,995401,Yes,High,5000000
1684,20,10,1,AI,Pune,999811,1050003,Yes,High,5000000
1685,16,13,8,E-Commerce,Delhi,1274513,2331159,Yes,High,5000000
1686,13,14,9,E-Commerce,Bangalore,1800596,2468576,Yes,High,5000000
1687,2,2,4,FinTech,Bangalore,1431406,829586,No,Low,500000
1688,12,15,5,E-Commerce,Pune,1639485,284088,No,Low,500000
1689,10,2,3,AgriTech,Kolkata,102166,1274081,Yes,High,5000000
1690,17,2,6,HealthTech,Pune,1740958,1287797,No,Low,500000
1691,20,7,10,HealthTech,Hyderabad,494889,2241769,Yes,High,5000000
1692,16,6,3,E-Commerce,Hyderabad,1917818,112999,No,Low,500000
1693,9,12,2,E-Commerce,Chennai,965356,250859,No,Low,500000
1694,4,7,10,E-Commerce,Delhi,815160,2311142,Yes,High,5000000
1695,4,2,7,EdTech,Mumbai,1794206,1669490,No,Low,500000
1696,15,9,4,HealthTech,Kolkata,1478384,1677511,Yes,High,5000000
1697,13,3,1,EdTech,Hyderabad,1502768,1996471,Yes,High,5000000
1698,13,11,2,AgriTech,Kolkata,1885446,2422781,Yes,High,5000000
1699,5,9,8,E-Commerce,Bangalore,882825,818483,No,Low,500000
1700,4,7,10,FinTech,Hyderabad,89634,898769,Yes,High,5000000
1701,2,8,4,FinTech,Hyderabad,1503376,660407,No,Low,500000
1702,17,2,7,EdTech,Mumbai,1774944,2460358,Yes,High,5000000
1703,18,7,9,AgriTech,Hyderabad,766619,391986,No,Low,500000
1704,12,9,8,HealthTech,Bangalore,701113,1102571,Yes,High,5000000
1705,8,10,4,E-Commerce,Chennai,1557098,474037,No,Low,500000
1706,17,9,8,FinTech,Bangalore,531767,1470492,Yes,High,5000000
1707,11,14,6,AI,Bangalore,421033,1871114,Yes,High,5000000
1708,11,14,7,HealthTech,Kolkata,293510,501577,Yes,High,5000000
1709,5,9,1,AgriTech,Delhi,426989,121992,No,Low,500000
1710,15,12,10,EdTech,Mumbai,837717,1795746,Yes,High,5000000
1711,2,3,3,E-Commerce,Hyderabad,1580731,2417740,Yes,High,5000000
1712,20,13,6,E-Commerce,Chennai,1819401,1992553,Yes,High,5000000
1713,8,12,7,EdTech,Pune,1151759,299927,No,Low,500000
1714,9,15,2,HealthTech,Delhi,1252006,390618,No,Low,500000
1715,5,14,7,CleanTech,Bangalore,1658776,997681,No,Low,500000
1716,2,15,4,HealthTech,Kolkata,938529,2415387,Yes,High,5000000
1717,18,5,1,HealthTech,Bangalore,1049709,1077573,Yes,High,5000000
1718,17,10,2,CleanTech,Kolkata,1094787,106392,No,Low,500000
1719,4,2,4,E-Commerce,Chennai,976399,420905,No,Low,500000
1720,4,15,10,CleanTech,Bangalore,1503510,2087970,Yes,High,5000000
1721,14,13,5,HealthTech,Bangalore,1481871,1593994,Yes,High,5000000
1722,10,2,9,CleanTech,Chennai,1169459,2167426,Yes,High,5000000
1723,10,10,10,EdTech,Kolkata,807304,575060,No,Low,500000
1724,16,9,1,CleanTech,Delhi,56537,102021,Yes,High,5000000
1725,5,5,7,EdTech,Delhi,825878,1717357,Yes,High,5000000
1726,18,10,4,E-Commerce,Bangalore,1878002,1731855,No,Low,500000
1727,5,10,8,CleanTech,Hyderabad,228435,150297,No,Low,500000
1728,15,3,3,AgriTech,Pune,762692,1656708,Yes,High,5000000
1729,15,7,2,HealthTech,Chennai,91137,116187,Yes,High,5000000
1730,10,4,3,CleanTech,Chennai,844903,210830,No,Low,500000
1731,5,8,2,AgriTech,Chennai,1843224,352122,No,Low,500000
1732,10,10,2,AI,Kolkata,763954,663128,No,Low,500000
1733,2,5,5,FinTech,Mumbai,557092,2353505,Yes,High,5000000
1734,3,0,10,CleanTech,Pune,1443992,1394517,No,Low,500000
1735,9,0,4,AI,Mumbai,110988,428331,Yes,High,5000000
1736,17,10,10,FinTech,Kolkata,408446,2359915,Yes,High,5000000
1737,7,3,4,CleanTech,Mumbai,363276,1316804,Yes,High,5000000
1738,19,11,7,AI,Pune,260102,149935,No,Low,500000
1739,10,8,2,E-Commerce,Delhi,514457,1361042,Yes,High,5000000
1740,13,10,8,CleanTech,Chennai,409273,106980,No,Low,500000
1741,8,15,4,AI,Hyderabad,608513,333550,No,Low,500000
1742,11,13,6,FinTech,Kolkata,1556449,1603051,Yes,High,5000000
1743,15,8,6,CleanTech,Hyderabad,1189213,881102,No,Low,500000
1744,19,12,4,CleanTech,Mumbai,1337023,2053093,Yes,High,5000000
1745,8,1,8,AgriTech,Mumbai,578715,2154648,Yes,High,5000000
1746,20,8,3,EdTech,Hyderabad,194279,181808,No,Low,500000
1747,4,1,8,EdTech,Hyderabad,975832,1426408,Yes,High,5000000
1748,5,6,10,AgriTech,Kolkata,552541,588897,Yes,High,5000000
1749,18,6,1,EdTech,Hyderabad,548202,2043612,Yes,High,5000000
1750,7,4,3,AI,Bangalore,166936,1080717,Yes,High,5000000
1751,14,15,8,AI,Hyderabad,1931439,2044440,Yes,High,5000000
1752,9,7,2,EdTech,Kolkata,1591359,1827623,Yes,High,5000000
1753,7,7,6,AgriTech,Pune,1174389,1285294,Yes,High,5000000
1754,14,5,3,AgriTech,Kolkata,1612261,1084270,No,Low,500000
1755,9,1,5,AI,Pune,1172992,1312683,Yes,High,5000000
1756,18,9,5,EdTech,Chennai,97247,80205,No,Low,500000
1757,5,2,9,EdTech,Kolkata,913034,1044521,Yes,High,5000000
1758,3,3,7,HealthTech,Pune,1366042,250383,No,Low,500000
1759,10,4,7,FinTech,Kolkata,411446,2368016,Yes,High,5000000
1760,9,11,7,HealthTech,Delhi,692680,40780,No,Low,500000
1761,17,2,7,CleanTech,Bangalore,987481,692954,No,Low,500000
1762,10,2,6,FinTech,Hyderabad,1134669,1480516,Yes,High,5000000
1763,20,14,10,E-Commerce,Mumbai,1756281,2420499,Yes,High,5000000
1764,11,8,7,FinTech,Delhi,1224937,1928921,Yes,High,5000000
1765,20,9,4,CleanTech,Hyderabad,1652562,159058,No,Low,500000
1766,7,9,5,E-Commerce,Delhi,500761,1718921,Yes,High,5000000
1767,10,15,1,CleanTech,Mumbai,898934,1046320,Yes,High,5000000
1768,5,8,5,E-Commerce,Mumbai,1405165,2298627,Yes,High,5000000
1769,3,2,4,FinTech,Mumbai,1847708,2277656,Yes,High,5000000
1770,18,10,10,HealthTech,Chennai,1569069,2219333,Yes,High,5000000
1771,13,0,4,FinTech,Kolkata,70481,766148,Yes,High,5000000
1772,9,9,5,HealthTech,Pune,1023612,392370,No,Low,500000
1773,5,1,3,FinTech,Kolkata,426457,48523,No,Low,500000
1774,6,4,4,HealthTech,Kolkata,937098,722367,No,Low,500000
1775,8,8,10,FinTech,Bangalore,1736075,1365120,No,Low,500000
1776,14,2,2,FinTech,Kolkata,1402743,1093632,No,Low,500000
1777,3,7,6,EdTech,Delhi,1644743,1041832,No,Low,500000
1778,10,12,4,CleanTech,Pune,832465,606786,No,Low,500000
1779,5,7,9,CleanTech,Mumbai,142245,560830,Yes,High,5000000
1780,17,9,8,AI,Delhi,534662,727301,Yes,High,5000000
1781,4,9,6,FinTech,Delhi,1785707,874662,No,Low,500000
1782,17,3,10,CleanTech,Pune,156782,621279,Yes,High,5000000
1783,4,9,8,AI,Hyderabad,244588,380453,Yes,High,5000000
1784,12,6,9,FinTech,Hyderabad,1841734,2114940,Yes,High,5000000
1785,9,5,4,AgriTech,Bangalore,843481,1111246,Yes,High,5000000
1786,6,11,2,FinTech,Delhi,1450101,1723872,Yes,High,5000000
1787,15,8,2,FinTech,Hyderabad,887512,1705869,Yes,High,5000000
1788,3,12,8,CleanTech,Hyderabad,1367029,695217,No,Low,500000
1789,18,9,1,AI,Hyderabad,1565302,2283279,Yes,High,5000000
1790,16,3,2,EdTech,Delhi,183940,2064180,Yes,High,5000000
1791,20,6,6,EdTech,Hyderabad,1904608,887375,No,Low,500000
1792,11,8,5,AgriTech,Bangalore,1897148,1564275,No,Low,500000
1793,4,10,4,HealthTech,Hyderabad,320360,2496004,Yes,High,5000000
1794,7,5,10,AI,Pune,1973760,1587293,No,Low,500000
1795,9,14,9,HealthTech,Chennai,1191441,2304819,Yes,High,5000000
1796,14,8,3,E-Commerce,Mumbai,1908532,188898,No,Low,500000
1797,8,5,9,AI,Bangalore,1061965,626160,No,Low,500000
1798,20,0,2,CleanTech,Delhi,647439,1941976,Yes,High,5000000
1799,4,8,4,CleanTech,Mumbai,380509,1749648,Yes,High,5000000
1800,8,6,8,AI,Mumbai,853557,688453,No,Low,500000
1801,20,2,8,EdTech,Hyderabad,839837,2204452,Yes,High,5000000
1802,4,3,7,FinTech,Pune,846882,1107387,Yes,High,5000000
1803,14,7,5,HealthTech,Chennai,264986,583452,Yes,High,5000000
1804,9,4,5,FinTech,Pune,1398782,1227139,No,Low,500000
1805,10,8,9,HealthTech,Chennai,1841281,1178916,No,Low,500000
1806,3,14,9,E-Commerce,Delhi,1375187,286882,No,Low,500000
1807,20,5,3,EdTech,Pune,1094274,2150890,Yes,High,5000000
1808,11,12,4,AgriTech,Chennai,59106,440089,Yes,High,5000000
1809,2,6,7,E-Commerce,Chennai,493845,1719044,Yes,High,5000000
1810,6,13,1,EdTech,Pune,1548366,455445,No,Low,500000
1811,4,9,1,E-Commerce,Bangalore,249579,699124,Yes,High,5000000
1812,19,6,3,AgriTech,Mumbai,1174642,1396434,Yes,High,5000000
1813,5,7,7,AI,Pune,866485,1986017,Yes,High,5000000
1814,19,0,4,AgriTech,Chennai,1280964,623742,No,Low,500000
1815,7,13,2,CleanTech,Chennai,1667489,2268459,Yes,High,5000000
1816,12,2,1,AgriTech,Pune,236608,1413698,Yes,High,5000000
1817,7,14,4,E-Commerce,Hyderabad,1864784,512892,No,Low,500000
1818,15,13,2,HealthTech,Chennai,223494,1744375,Yes,High,5000000
1819,11,3,6,EdTech,Pune,968307,844587,No,Low,500000
1820,12,12,6,CleanTech,Pune,1482995,604638,No,Low,500000
1821,15,10,8,CleanTech,Chennai,1729010,2399644,Yes,High,5000000
1822,7,10,10,EdTech,Pune,1165526,2135420,Yes,High,5000000
1823,3,2,1,EdTech,Pune,373248,1464009,Yes,High,5000000
1824,8,13,5,AgriTech,Pune,1848271,1261674,No,Low,500000
1825,7,5,3,CleanTech,Kolkata,1098418,1016731,No,Low,500000
1826,4,8,3,FinTech,Kolkata,622329,2468261,Yes,High,5000000
1827,6,14,7,HealthTech,Chennai,493967,1608152,Yes,High,5000000
1828,2,14,7,AI,Bangalore,500901,1631843,Yes,High,5000000
1829,4,15,3,HealthTech,Bangalore,1565786,333765,No,Low,500000
1830,11,13,8,E-Commerce,Chennai,528354,2358040,Yes,High,5000000
1831,8,1,6,FinTech,Mumbai,1702764,1988743,Yes,High,5000000
1832,13,8,1,AgriTech,Bangalore,313330,701877,Yes,High,5000000
1833,5,10,9,AI,Delhi,974529,1482064,Yes,High,5000000
1834,4,5,5,E-Commerce,Kolkata,1488422,2121682,Yes,High,5000000
1835,11,14,8,AI,Chennai,1007136,609107,No,Low,500000
1836,3,2,3,CleanTech,Delhi,1876172,832810,No,Low,500000
1837,20,2,10,EdTech,Bangalore,1676212,2484716,Yes,High,5000000
1838,19,2,8,E-Commerce,Bangalore,625611,735338,Yes,High,5000000
1839,7,11,7,EdTech,Kolkata,1136238,2167965,Yes,High,5000000
1840,9,5,9,HealthTech,Bangalore,159046,36098,No,Low,500000
1841,2,4,3,E-Commerce,Hyderabad,1431831,1778016,Yes,High,5000000
1842,13,0,5,HealthTech,Kolkata,320644,1742960,Yes,High,5000000
1843,10,9,3,E-Commerce,Pune,641486,1241054,Yes,High,5000000
1844,10,13,6,EdTech,Chennai,84302,1980696,Yes,High,5000000
1845,7,4,5,EdTech,Hyderabad,479129,1896003,Yes,High,5000000
1846,6,9,2,EdTech,Chennai,948939,691052,No,Low,500000
1847,16,3,2,FinTech,Pune,949488,1526055,Yes,High,5000000
1848,19,10,7,EdTech,Delhi,180658,873418,Yes,High,5000000
1849,8,14,6,AI,Delhi,1829208,1148258,No,Low,500000
1850,4,0,2,EdTech,Kolkata,1019057,621966,No,Low,500000
1851,8,3,10,FinTech,Chennai,507550,1068799,Yes,High,5000000
1852,16,8,3,E-Commerce,Delhi,1642327,1807366,Yes,High,5000000
1853,19,14,4,EdTech,Mumbai,1352345,2262337,Yes,High,5000000
1854,8,14,10,HealthTech,Pune,394239,1864363,Yes,High,5000000
1855,17,9,8,AgriTech,Pune,1869782,1183513,No,Low,500000
1856,8,5,9,E-Commerce,Mumbai,536052,1119903,Yes,High,5000000
1857,15,6,5,EdTech,Bangalore,1532771,1449950,No,Low,500000
1858,9,6,4,AgriTech,Chennai,1336829,1622321,Yes,High,5000000
1859,17,12,9,E-Commerce,Delhi,915353,462325,No,Low,500000
1860,11,11,5,EdTech,Pune,1244308,953034,No,Low,500000
1861,12,10,2,CleanTech,Hyderabad,1181929,622194,No,Low,500000
1862,5,5,2,FinTech,Delhi,239574,1812528,Yes,High,5000000
1863,9,9,5,FinTech,Delhi,353894,876915,Yes,High,5000000
1864,8,1,5,HealthTech,Chennai,958182,1437607,Yes,High,5000000
1865,16,12,10,CleanTech,Kolkata,1102821,1490929,Yes,High,5000000
1866,9,8,10,AgriTech,Mumbai,327066,1027838,Yes,High,5000000
1867,9,3,4,FinTech,Mumbai,620188,47740,No,Low,500000
1868,10,5,10,CleanTech,Bangalore,979821,2065795,Yes,High,5000000
1869,6,14,6,FinTech,Hyderabad,255612,2442494,Yes,High,5000000
1870,5,4,5,HealthTech,Hyderabad,164265,380572,Yes,High,5000000
1871,16,12,2,CleanTech,Pune,1464435,918563,No,Low,500000
1872,14,13,5,E-Commerce,Mumbai,118256,309236,Yes,High,5000000
1873,13,1,3,AgriTech,Bangalore,192197,253890,Yes,High,5000000
1874,7,8,5,FinTech,Pune,1224136,1770263,Yes,High,5000000
1875,18,15,3,AI,Mumbai,832809,2186863,Yes,High,5000000
1876,14,0,2,HealthTech,Chennai,829481,955334,Yes,High,5000000
1877,6,4,6,HealthTech,Bangalore,1640329,368041,No,Low,500000
1878,17,7,9,E-Commerce,Kolkata,252749,2301538,Yes,High,5000000
1879,7,2,2,EdTech,Hyderabad,480949,994435,Yes,High,5000000
1880,11,1,7,FinTech,Delhi,511439,2320127,Yes,High,5000000
1881,8,0,3,CleanTech,Chennai,1261664,557348,No,Low,500000
1882,19,3,2,AI,Pune,715360,888042,Yes,High,5000000
1883,16,2,4,E-Commerce,Kolkata,1570930,654911,No,Low,500000
1884,3,0,1,AgriTech,Kolkata,568403,1795828,Yes,High,5000000
1885,17,11,8,AgriTech,Bangalore,820309,977927,Yes,High,5000000
1886,4,10,6,EdTech,Chennai,936916,609457,No,Low,500000
1887,5,8,4,EdTech,Mumbai,1432745,95625,No,Low,500000
1888,10,11,6,AI,Mumbai,1445806,1245291,No,Low,500000
1889,19,0,5,AI,Pune,233869,355527,Yes,High,5000000
1890,12,10,7,AgriTech,Pune,1931805,849908,No,Low,500000
1891,11,8,2,CleanTech,Hyderabad,1445087,1178269,No,Low,500000
1892,16,3,2,AI,Pune,1519482,332801,No,Low,500000
1893,7,13,10,HealthTech,Mumbai,1866074,2240660,Yes,High,5000000
1894,20,6,7,FinTech,Pune,1505060,988980,No,Low,500000
1895,20,7,7,AgriTech,Chennai,822812,1038919,Yes,High,5000000
1896,3,8,7,FinTech,Mumbai,536698,1532964,Yes,High,5000000
1897,4,8,5,AI,Kolkata,1434913,209698,No,Low,500000
1898,17,14,2,AI,Delhi,201323,1375290,Yes,High,5000000
1899,13,14,10,AI,Bangalore,713026,507861,No,Low,500000
1900,10,5,6,AgriTech,Pune,1997375,1952587,No,Low,500000
1901,11,0,5,HealthTech,Pune,570511,234414,No,Low,500000
1902,4,6,6,FinTech,Chennai,898110,1392362,Yes,High,5000000
1903,17,13,10,FinTech,Kolkata,1532676,2191102,Yes,High,5000000
1904,18,10,5,AgriTech,Hyderabad,1513070,1973135,Yes,High,5000000
1905,8,7,2,EdTech,Kolkata,829668,1386098,Yes,High,5000000
1906,3,13,1,AI,Kolkata,451531,473418,Yes,High,5000000
1907,8,12,4,CleanTech,Pune,1640617,691578,No,Low,500000
1908,13,2,6,EdTech,Bangalore,563773,2076164,Yes,High,5000000
1909,14,8,7,CleanTech,Mumbai,82400,2212820,Yes,High,5000000
1910,19,11,10,HealthTech,Delhi,299114,1116257,Yes,High,5000000
